ObservationDate,Country/Region,Confirmed,Deaths,Recovered
04/29/2020,Singapore,15641.0,14.0,1188.0
04/29/2020,Slovakia,1391.0,22.0,484.0
04/29/2020,Slovenia,1418.0,89.0,230.0
04/29/2020,Somalia,582.0,28.0,20.0
04/29/2020,South Africa,5350.0,103.0,2073.0
04/29/2020,South Korea,10765.0,247.0,9059.0
04/29/2020,South Sudan,34.0,0.0,0.0
04/29/2020,Spain,236899.0,24275.0,132929.0
04/29/2020,Sri Lanka,649.0,7.0,136.0
04/29/2020,Sudan,375.0,28.0,32.0
04/29/2020,Suriname,10.0,1.0,8.0
04/29/2020,Sweden,20302.0,2462.0,1005.0
04/29/2020,Switzerland,29407.0,1716.0,22600.0
04/29/2020,Syria,43.0,3.0,21.0
04/29/2020,Taiwan,429.0,6.0,311.0
04/29/2020,Tanzania,480.0,16.0,167.0
04/29/2020,Thailand,2947.0,54.0,2665.0
04/29/2020,Timor-Leste,24.0,0.0,6.0
04/29/2020,Togo,109.0,7.0,64.0
04/29/2020,Trinidad and Tobago,116.0,8.0,71.0
04/29/2020,Tunisia,980.0,40.0,294.0
04/29/2020,Turkey,117589.0,3081.0,44040.0
04/29/2020,UK,166441.0,26166.0,857.0
04/29/2020,US,1039909.0,60967.0,120720.0
04/29/2020,Uganda,81.0,0.0,52.0
04/29/2020,Ukraine,9866.0,250.0,1103.0
04/29/2020,United Arab Emirates,11929.0,98.0,2329.0
04/29/2020,Uruguay,630.0,15.0,412.0
04/29/2020,Uzbekistan,2002.0,9.0,1096.0
04/29/2020,Venezuela,331.0,10.0,142.0
04/29/2020,Vietnam,270.0,0.0,222.0
04/29/2020,West Bank and Gaza,344.0,2.0,71.0
04/29/2020,Western Sahara,6.0,0.0,5.0
04/29/2020,Yemen,6.0,0.0,1.0
04/29/2020,Zambia,97.0,3.0,54.0
04/29/2020,Zimbabwe,32.0,4.0,5.0
04/30/2020,Afghanistan,2171.0,64.0,260.0
04/30/2020,Albania,773.0,31.0,470.0
04/30/2020,Algeria,4006.0,450.0,1779.0
04/30/2020,Andorra,745.0,42.0,468.0
04/30/2020,Angola,27.0,2.0,7.0
04/30/2020,Antigua and Barbuda,24.0,3.0,11.0
04/30/2020,Argentina,4428.0,218.0,1256.0
04/30/2020,Armenia,2066.0,32.0,929.0
04/30/2020,Australia,6766.0,93.0,5742.0
04/30/2020,Austria,15452.0,584.0,12907.0
04/30/2020,Azerbaijan,1804.0,24.0,1325.0
04/30/2020,Bahamas,81.0,11.0,25.0
04/30/2020,Bahrain,3040.0,8.0,1500.0
04/30/2020,Bangladesh,7667.0,168.0,160.0
04/30/2020,Barbados,81.0,7.0,39.0
04/30/2020,Belarus,14027.0,89.0,2386.0
04/30/2020,Belgium,48519.0,7594.0,11576.0
04/30/2020,Belize,18.0,2.0,9.0
04/30/2020,Benin,64.0,1.0,33.0
04/30/2020,Bhutan,7.0,0.0,5.0
04/30/2020,Bolivia,1110.0,59.0,117.0
04/30/2020,Bosnia and Herzegovina,1757.0,69.0,727.0
04/30/2020,Botswana,23.0,1.0,5.0
04/30/2020,Brazil,87187.0,6006.0,35935.0
04/30/2020,Brunei,138.0,1.0,124.0
04/30/2020,Bulgaria,1506.0,66.0,266.0
04/30/2020,Burkina Faso,645.0,43.0,506.0
04/30/2020,Burma,151.0,6.0,27.0
04/30/2020,Burundi,11.0,1.0,4.0
04/30/2020,Cabo Verde,121.0,1.0,4.0
04/30/2020,Cambodia,122.0,0.0,119.0
04/30/2020,Cameroon,1832.0,61.0,934.0
04/30/2020,Canada,54457.0,3310.0,21424.0
04/30/2020,Central African Republic,50.0,0.0,10.0
04/30/2020,Chad,73.0,5.0,33.0
04/30/2020,Chile,16023.0,227.0,8580.0
04/30/2020,Colombia,6507.0,293.0,1439.0
04/30/2020,Comoros,1.0,0.0,0.0
04/30/2020,Congo (Brazzaville),220.0,9.0,19.0
04/30/2020,Congo (Kinshasa),572.0,31.0,73.0
04/30/2020,Costa Rica,719.0,6.0,338.0
04/30/2020,Croatia,2076.0,69.0,1348.0
04/30/2020,Cuba,1501.0,61.0,681.0
04/30/2020,Cyprus,850.0,15.0,296.0
04/30/2020,Czech Republic,7682.0,236.0,3314.0
04/30/2020,Denmark,9356.0,452.0,6741.0
04/30/2020,Diamond Princess,712.0,13.0,645.0
04/30/2020,Djibouti,1089.0,2.0,642.0
04/30/2020,Dominica,16.0,0.0,13.0
04/30/2020,Dominican Republic,6972.0,301.0,1301.0
04/30/2020,Ecuador,24934.0,900.0,1558.0
04/30/2020,Egypt,5537.0,392.0,1381.0
04/30/2020,El Salvador,395.0,10.0,119.0
04/30/2020,Equatorial Guinea,315.0,1.0,9.0
04/30/2020,Eritrea,39.0,0.0,26.0
04/30/2020,Estonia,1689.0,52.0,249.0
04/30/2020,Eswatini,100.0,1.0,12.0
04/30/2020,Ethiopia,131.0,3.0,59.0
04/30/2020,Fiji,18.0,0.0,12.0
04/30/2020,Finland,4995.0,211.0,3000.0
04/30/2020,France,167299.0,24410.0,50380.0
04/30/2020,Gabon,276.0,3.0,67.0
04/30/2020,Gambia,11.0,1.0,8.0
04/30/2020,Georgia,539.0,6.0,184.0
04/30/2020,Germany,163009.0,6623.0,123500.0
04/30/2020,Ghana,2074.0,17.0,212.0
04/30/2020,Greece,2591.0,140.0,1374.0
04/30/2020,Grenada,20.0,0.0,13.0
04/30/2020,Guatemala,599.0,16.0,66.0
04/30/2020,Guinea,1495.0,7.0,329.0
04/30/2020,Guinea-Bissau,205.0,1.0,19.0
04/30/2020,Guyana,82.0,9.0,22.0
04/30/2020,Haiti,81.0,8.0,8.0
04/30/2020,Holy See,11.0,0.0,2.0
04/30/2020,Honduras,771.0,71.0,79.0
04/30/2020,Hong Kong,1037.0,4.0,846.0
04/30/2020,Hungary,2775.0,312.0,581.0
04/30/2020,Iceland,1797.0,10.0,1670.0
04/30/2020,India,34863.0,1154.0,9068.0
04/30/2020,Indonesia,10118.0,792.0,1522.0
04/30/2020,Iran,94640.0,6028.0,75103.0
04/30/2020,Iraq,2085.0,93.0,1375.0
04/30/2020,Ireland,20612.0,1232.0,13386.0
04/30/2020,Israel,15946.0,222.0,8561.0
04/30/2020,Italy,205463.0,27967.0,75945.0
04/30/2020,Ivory Coast,1275.0,14.0,574.0
04/30/2020,Jamaica,422.0,8.0,29.0
04/30/2020,Japan,14088.0,430.0,2460.0
04/30/2020,Jordan,453.0,8.0,362.0
04/30/2020,Kazakhstan,3402.0,25.0,866.0
04/30/2020,Kenya,396.0,17.0,144.0
04/30/2020,Kosovo,799.0,22.0,249.0
04/30/2020,Kuwait,4024.0,26.0,1539.0
04/30/2020,Kyrgyzstan,746.0,8.0,462.0
04/30/2020,Laos,19.0,0.0,8.0
04/30/2020,Latvia,858.0,15.0,348.0
04/30/2020,Lebanon,725.0,24.0,150.0
04/30/2020,Liberia,141.0,16.0,45.0
04/30/2020,Libya,61.0,3.0,18.0
04/30/2020,Liechtenstein,82.0,1.0,55.0
04/30/2020,Lithuania,1385.0,45.0,589.0
04/30/2020,Luxembourg,3784.0,90.0,3213.0
04/30/2020,MS Zaandam,9.0,2.0,0.0
04/30/2020,Macau,45.0,0.0,35.0
04/30/2020,Madagascar,128.0,0.0,92.0
04/30/2020,Mainland China,82874.0,4633.0,77642.0
04/30/2020,Malawi,37.0,3.0,7.0
04/30/2020,Malaysia,6002.0,102.0,4171.0
04/30/2020,Maldives,468.0,1.0,17.0
04/30/2020,Mali,490.0,26.0,135.0
04/30/2020,Malta,465.0,4.0,351.0
04/30/2020,Mauritania,8.0,1.0,6.0
04/30/2020,Mauritius,332.0,10.0,310.0
04/30/2020,Mexico,19224.0,1859.0,11423.0
04/30/2020,Moldova,3897.0,116.0,1182.0
04/30/2020,Monaco,95.0,4.0,64.0
04/30/2020,Mongolia,38.0,0.0,10.0
04/30/2020,Montenegro,322.0,7.0,214.0
04/30/2020,Morocco,4423.0,170.0,984.0
04/30/2020,Mozambique,76.0,0.0,12.0
04/30/2020,Namibia,16.0,0.0,8.0
04/30/2020,Nepal,57.0,0.0,16.0
04/30/2020,Netherlands,39512.0,4811.0,125.0
04/30/2020,New Zealand,1479.0,19.0,1252.0
04/30/2020,Nicaragua,14.0,3.0,7.0
04/30/2020,Niger,719.0,32.0,452.0
04/30/2020,Nigeria,1932.0,58.0,319.0
04/30/2020,North Macedonia,1465.0,77.0,738.0
04/30/2020,Norway,7738.0,210.0,32.0
04/30/2020,Oman,2348.0,11.0,495.0
04/30/2020,Pakistan,16817.0,385.0,4315.0
04/30/2020,Panama,6532.0,188.0,576.0
04/30/2020,Papua New Guinea,8.0,0.0,0.0
04/30/2020,Paraguay,266.0,10.0,113.0
04/30/2020,Peru,36976.0,1051.0,10405.0
04/30/2020,Philippines,8488.0,568.0,1043.0
04/30/2020,Poland,12877.0,644.0,3236.0
04/30/2020,Portugal,25045.0,989.0,1519.0
04/30/2020,Qatar,13409.0,10.0,1372.0
04/30/2020,Romania,12240.0,717.0,4017.0
04/30/2020,Russia,106498.0,1073.0,11619.0
04/30/2020,Rwanda,243.0,0.0,104.0
04/30/2020,Saint Kitts and Nevis,15.0,0.0,6.0
04/30/2020,Saint Lucia,17.0,0.0,15.0
04/30/2020,Saint Vincent and the Grenadines,16.0,0.0,8.0
04/30/2020,San Marino,569.0,41.0,78.0
04/30/2020,Sao Tome and Principe,14.0,0.0,4.0
04/30/2020,Saudi Arabia,22753.0,162.0,3163.0
04/30/2020,Senegal,933.0,9.0,334.0
04/30/2020,Serbia,9009.0,179.0,1343.0
04/30/2020,Seychelles,11.0,0.0,6.0
04/30/2020,Sierra Leone,124.0,7.0,21.0
04/30/2020,Singapore,16169.0,15.0,1244.0
04/30/2020,Slovakia,1396.0,23.0,524.0
04/30/2020,Slovenia,1429.0,91.0,233.0
04/30/2020,Somalia,601.0,28.0,31.0
04/30/2020,South Africa,5647.0,103.0,2073.0
04/30/2020,South Korea,10774.0,248.0,9072.0
04/30/2020,South Sudan,35.0,0.0,0.0
04/30/2020,Spain,213435.0,24543.0,112050.0
04/30/2020,Sri Lanka,663.0,7.0,154.0
04/30/2020,Sudan,442.0,31.0,39.0
04/30/2020,Suriname,10.0,1.0,8.0
04/30/2020,Sweden,21092.0,2586.0,1005.0
04/30/2020,Switzerland,29586.0,1737.0,23400.0
04/30/2020,Syria,43.0,3.0,21.0
04/30/2020,Taiwan,429.0,6.0,322.0
04/30/2020,Tajikistan,15.0,0.0,0.0
04/30/2020,Tanzania,480.0,16.0,167.0
04/30/2020,Thailand,2954.0,54.0,2684.0
04/30/2020,Timor-Leste,24.0,0.0,16.0
04/30/2020,Togo,116.0,9.0,65.0
04/30/2020,Trinidad and Tobago,116.0,8.0,72.0
04/30/2020,Tunisia,994.0,41.0,305.0
04/30/2020,Turkey,120204.0,3174.0,48886.0
04/30/2020,UK,172481.0,26842.0,859.0
04/30/2020,US,1069424.0,62996.0,153947.0
04/30/2020,Uganda,83.0,0.0,52.0
04/30/2020,Ukraine,10406.0,261.0,1238.0
04/30/2020,United Arab Emirates,12481.0,105.0,2429.0
04/30/2020,Uruguay,643.0,17.0,417.0
04/30/2020,Uzbekistan,2039.0,9.0,1133.0
04/30/2020,Venezuela,333.0,16.0,142.0
04/30/2020,Vietnam,270.0,0.0,219.0
04/30/2020,West Bank and Gaza,344.0,2.0,76.0
04/30/2020,Western Sahara,6.0,0.0,5.0
04/30/2020,Yemen,6.0,2.0,1.0
04/30/2020,Zambia,106.0,3.0,55.0
04/30/2020,Zimbabwe,40.0,4.0,5.0
05/01/2020,Afghanistan,2335.0,68.0,310.0
05/01/2020,Albania,782.0,31.0,488.0
05/01/2020,Algeria,4154.0,453.0,1821.0
05/01/2020,Andorra,745.0,43.0,468.0
05/01/2020,Angola,30.0,2.0,11.0
05/01/2020,Antigua and Barbuda,25.0,3.0,15.0
05/01/2020,Argentina,4532.0,225.0,1292.0
05/01/2020,Armenia,2148.0,33.0,977.0
05/01/2020,Australia,6778.0,93.0,5775.0
05/01/2020,Austria,15531.0,589.0,13110.0
05/01/2020,Azerbaijan,1854.0,25.0,1365.0
05/01/2020,Bahamas,81.0,11.0,24.0
05/01/2020,Bahrain,3170.0,8.0,1555.0
05/01/2020,Bangladesh,8238.0,170.0,174.0
05/01/2020,Barbados,81.0,7.0,39.0
05/01/2020,Belarus,14917.0,93.0,2918.0
05/01/2020,Belgium,49032.0,7703.0,11892.0
05/01/2020,Belize,18.0,2.0,13.0
05/01/2020,Benin,90.0,2.0,42.0
05/01/2020,Bhutan,7.0,0.0,5.0
05/01/2020,Bolivia,1229.0,66.0,134.0
05/01/2020,Bosnia and Herzegovina,1781.0,70.0,755.0
05/01/2020,Botswana,23.0,1.0,8.0
05/01/2020,Brazil,92202.0,6412.0,38039.0
05/01/2020,Brunei,138.0,1.0,124.0
05/01/2020,Bulgaria,1555.0,68.0,276.0
05/01/2020,Burkina Faso,649.0,44.0,517.0
05/01/2020,Burma,151.0,6.0,31.0
05/01/2020,Burundi,11.0,1.0,4.0
05/01/2020,Cabo Verde,122.0,1.0,18.0
05/01/2020,Cambodia,122.0,0.0,120.0
05/01/2020,Cameroon,1832.0,61.0,934.0
05/01/2020,Canada,56343.0,3537.0,22764.0
05/01/2020,Central African Republic,72.0,0.0,10.0
05/01/2020,Chad,73.0,5.0,33.0
05/01/2020,Chile,17008.0,234.0,9018.0
05/01/2020,Colombia,7006.0,314.0,1551.0
05/01/2020,Comoros,1.0,0.0,0.0
05/01/2020,Congo (Brazzaville),229.0,9.0,25.0
05/01/2020,Congo (Kinshasa),604.0,32.0,75.0
05/01/2020,Costa Rica,725.0,6.0,355.0
05/01/2020,Croatia,2085.0,75.0,1421.0
05/01/2020,Cuba,1537.0,64.0,714.0
05/01/2020,Cyprus,857.0,15.0,296.0
05/01/2020,Czech Republic,7737.0,240.0,3372.0
05/01/2020,Denmark,9509.0,460.0,6924.0
05/01/2020,Diamond Princess,712.0,13.0,645.0
05/01/2020,Djibouti,1097.0,2.0,672.0
05/01/2020,Dominica,16.0,0.0,13.0
05/01/2020,Dominican Republic,7288.0,313.0,1387.0
05/01/2020,Ecuador,26336.0,1063.0,1913.0
05/01/2020,Egypt,5895.0,406.0,1460.0
05/01/2020,El Salvador,424.0,10.0,124.0
05/01/2020,Equatorial Guinea,315.0,1.0,9.0
05/01/2020,Eritrea,39.0,0.0,26.0
05/01/2020,Estonia,1694.0,52.0,253.0
05/01/2020,Eswatini,106.0,1.0,12.0
05/01/2020,Ethiopia,133.0,3.0,66.0
05/01/2020,Fiji,18.0,0.0,12.0
05/01/2020,Finland,5051.0,218.0,3000.0
05/01/2020,France,167305.0,24628.0,51124.0
05/01/2020,Gabon,276.0,3.0,67.0
05/01/2020,Gambia,12.0,1.0,8.0
05/01/2020,Georgia,566.0,7.0,207.0
05/01/2020,Germany,164077.0,6736.0,126900.0
05/01/2020,Ghana,2074.0,17.0,212.0
05/01/2020,Greece,2612.0,140.0,1374.0
05/01/2020,Grenada,20.0,0.0,13.0
05/01/2020,Guatemala,644.0,16.0,72.0
05/01/2020,Guinea,1537.0,7.0,342.0
05/01/2020,Guinea-Bissau,257.0,1.0,19.0
05/01/2020,Guyana,82.0,9.0,22.0
05/01/2020,Haiti,85.0,8.0,10.0
05/01/2020,Holy See,11.0,0.0,2.0
05/01/2020,Honduras,804.0,75.0,112.0
05/01/2020,Hong Kong,1039.0,4.0,859.0
05/01/2020,Hungary,2863.0,323.0,609.0
05/01/2020,Iceland,1798.0,10.0,1689.0
05/01/2020,India,37257.0,1223.0,10007.0
05/01/2020,Indonesia,10551.0,800.0,1591.0
05/01/2020,Iran,95646.0,6091.0,76318.0
05/01/2020,Iraq,2153.0,94.0,1414.0
05/01/2020,Ireland,20833.0,1265.0,13386.0
05/01/2020,Israel,16101.0,225.0,9156.0
05/01/2020,Italy,207428.0,28236.0,78249.0
05/01/2020,Ivory Coast,1333.0,15.0,597.0
05/01/2020,Jamaica,432.0,8.0,31.0
05/01/2020,Japan,14305.0,455.0,2975.0
05/01/2020,Jordan,459.0,8.0,364.0
05/01/2020,Kazakhstan,3597.0,25.0,922.0
05/01/2020,Kenya,411.0,21.0,150.0
05/01/2020,Kosovo,806.0,22.0,271.0
05/01/2020,Kuwait,4377.0,30.0,1602.0
05/01/2020,Kyrgyzstan,756.0,8.0,504.0
05/01/2020,Laos,19.0,0.0,8.0
05/01/2020,Latvia,870.0,16.0,348.0
05/01/2020,Lebanon,729.0,24.0,192.0
05/01/2020,Liberia,152.0,18.0,45.0
05/01/2020,Libya,63.0,3.0,18.0
05/01/2020,Liechtenstein,82.0,1.0,55.0
05/01/2020,Lithuania,1399.0,45.0,594.0
05/01/2020,Luxembourg,3802.0,92.0,3213.0
05/01/2020,MS Zaandam,9.0,2.0,0.0
05/01/2020,Macau,45.0,0.0,35.0
05/01/2020,Madagascar,132.0,0.0,94.0
05/01/2020,Mainland China,82875.0,4633.0,77679.0
05/01/2020,Malawi,37.0,3.0,9.0
05/01/2020,Malaysia,6071.0,103.0,4210.0
05/01/2020,Maldives,491.0,1.0,17.0
05/01/2020,Mali,508.0,26.0,196.0
05/01/2020,Malta,467.0,4.0,383.0
05/01/2020,Mauritania,8.0,1.0,6.0
05/01/2020,Mauritius,332.0,10.0,312.0
05/01/2020,Mexico,20739.0,1972.0,12377.0
05/01/2020,Moldova,3980.0,122.0,1272.0
05/01/2020,Monaco,95.0,4.0,73.0
05/01/2020,Mongolia,38.0,0.0,10.0
05/01/2020,Montenegro,322.0,7.0,233.0
05/01/2020,Morocco,4569.0,171.0,1083.0
05/01/2020,Mozambique,79.0,0.0,12.0
05/01/2020,Namibia,16.0,0.0,8.0
05/01/2020,Nepal,59.0,0.0,16.0
05/01/2020,Netherlands,39989.0,4909.0,138.0
05/01/2020,New Zealand,1485.0,20.0,1263.0
05/01/2020,Nicaragua,14.0,3.0,7.0
05/01/2020,Niger,728.0,33.0,478.0
05/01/2020,Nigeria,2170.0,68.0,351.0
05/01/2020,North Macedonia,1494.0,81.0,807.0
05/01/2020,Norway,7783.0,210.0,32.0
05/01/2020,Oman,2447.0,11.0,495.0
05/01/2020,Pakistan,18114.0,417.0,4715.0
05/01/2020,Panama,6720.0,192.0,622.0
05/01/2020,Papua New Guinea,8.0,0.0,0.0
05/01/2020,Paraguay,333.0,10.0,115.0
05/01/2020,Peru,40459.0,1124.0,11129.0
05/01/2020,Philippines,8772.0,579.0,1084.0
05/01/2020,Poland,13105.0,651.0,3491.0
05/01/2020,Portugal,25351.0,1007.0,1647.0
05/01/2020,Qatar,14096.0,12.0,1436.0
05/01/2020,Romania,12567.0,744.0,4328.0
05/01/2020,Russia,114431.0,1169.0,13220.0
05/01/2020,Rwanda,249.0,0.0,109.0
05/01/2020,Saint Kitts and Nevis,15.0,0.0,8.0
05/01/2020,Saint Lucia,17.0,0.0,15.0
05/01/2020,Saint Vincent and the Grenadines,16.0,0.0,8.0
05/01/2020,San Marino,580.0,41.0,82.0
05/01/2020,Sao Tome and Principe,16.0,1.0,4.0
05/01/2020,Saudi Arabia,24097.0,169.0,3555.0
05/01/2020,Senegal,1024.0,9.0,356.0
05/01/2020,Serbia,9009.0,179.0,1343.0
05/01/2020,Seychelles,11.0,0.0,6.0
05/01/2020,Sierra Leone,136.0,7.0,21.0
05/01/2020,Singapore,17101.0,16.0,1268.0
05/01/2020,Slovakia,1403.0,23.0,558.0
05/01/2020,Slovenia,1434.0,92.0,233.0
05/01/2020,Somalia,601.0,28.0,31.0
05/01/2020,South Africa,5951.0,116.0,2382.0
05/01/2020,South Korea,10780.0,250.0,9123.0
05/01/2020,South Sudan,45.0,0.0,0.0
05/01/2020,Spain,213435.0,24543.0,112050.0
05/01/2020,Sri Lanka,690.0,7.0,162.0
05/01/2020,Sudan,533.0,36.0,46.0
05/01/2020,Suriname,10.0,1.0,8.0
05/01/2020,Sweden,21520.0,2653.0,1005.0
05/01/2020,Switzerland,29705.0,1754.0,23900.0
05/01/2020,Syria,44.0,3.0,27.0
05/01/2020,Taiwan,429.0,6.0,324.0
05/01/2020,Tajikistan,15.0,0.0,0.0
05/01/2020,Tanzania,480.0,16.0,167.0
05/01/2020,Thailand,2960.0,54.0,2719.0
05/01/2020,Timor-Leste,24.0,0.0,16.0
05/01/2020,Togo,123.0,9.0,66.0
05/01/2020,Trinidad and Tobago,116.0,8.0,83.0
05/01/2020,Tunisia,998.0,41.0,316.0
05/01/2020,Turkey,122392.0,3258.0,53808.0
05/01/2020,UK,178685.0,27583.0,892.0
05/01/2020,US,1103461.0,64943.0,164015.0
05/01/2020,Uganda,85.0,0.0,52.0
05/01/2020,Ukraine,10861.0,272.0,1413.0
05/01/2020,United Arab Emirates,13038.0,111.0,2543.0
05/01/2020,Uruguay,648.0,17.0,435.0
05/01/2020,Uzbekistan,2086.0,9.0,1212.0
05/01/2020,Venezuela,335.0,10.0,148.0
05/01/2020,Vietnam,270.0,0.0,219.0
05/01/2020,West Bank and Gaza,353.0,2.0,76.0
05/01/2020,Western Sahara,6.0,0.0,5.0
05/01/2020,Yemen,7.0,2.0,1.0
05/01/2020,Zambia,109.0,3.0,74.0
05/01/2020,Zimbabwe,40.0,4.0,5.0
05/02/2020,Afghanistan,2469.0,72.0,331.0
05/02/2020,Albania,789.0,31.0,519.0
05/02/2020,Algeria,4295.0,459.0,1872.0
05/02/2020,Andorra,747.0,44.0,472.0
05/02/2020,Angola,35.0,2.0,11.0
05/02/2020,Antigua and Barbuda,25.0,3.0,15.0
05/02/2020,Argentina,4681.0,237.0,1320.0
05/02/2020,Armenia,2273.0,33.0,1010.0
05/02/2020,Australia,6799.0,94.0,5814.0
05/02/2020,Austria,15558.0,596.0,13180.0
05/02/2020,Azerbaijan,1894.0,25.0,1411.0
05/02/2020,Bahamas,83.0,11.0,24.0
05/02/2020,Bahrain,3284.0,8.0,1568.0
05/02/2020,Bangladesh,8790.0,175.0,177.0
05/02/2020,Barbados,81.0,7.0,44.0
05/02/2020,Belarus,15828.0,97.0,3117.0
05/02/2020,Belgium,49517.0,7765.0,12211.0
05/02/2020,Belize,18.0,2.0,13.0
05/02/2020,Benin,90.0,2.0,42.0
05/02/2020,Bhutan,7.0,0.0,5.0
05/02/2020,Bolivia,1229.0,66.0,134.0
05/02/2020,Bosnia and Herzegovina,1839.0,72.0,779.0
05/02/2020,Botswana,23.0,1.0,8.0
05/02/2020,Brazil,97100.0,6761.0,40937.0
05/02/2020,Brunei,138.0,1.0,126.0
05/02/2020,Bulgaria,1594.0,72.0,287.0
05/02/2020,Burkina Faso,652.0,44.0,535.0
05/02/2020,Burma,151.0,6.0,37.0
05/02/2020,Burundi,15.0,1.0,7.0
05/02/2020,Cabo Verde,152.0,2.0,18.0
05/02/2020,Cambodia,122.0,0.0,120.0
05/02/2020,Cameroon,2077.0,64.0,953.0
05/02/2020,Canada,57926.0,3684.0,23814.0
05/02/2020,Central African Republic,72.0,0.0,10.0
05/02/2020,Chad,117.0,10.0,39.0
05/02/2020,Chile,18435.0,247.0,9572.0
05/02/2020,Colombia,7285.0,324.0,1666.0
05/02/2020,Comoros,3.0,0.0,0.0
05/02/2020,Congo (Brazzaville),229.0,9.0,25.0
05/02/2020,Congo (Kinshasa),674.0,33.0,75.0
05/02/2020,Costa Rica,733.0,6.0,372.0
05/02/2020,Croatia,2088.0,77.0,1463.0
05/02/2020,Cuba,1611.0,66.0,765.0
05/02/2020,Cyprus,864.0,15.0,296.0
05/02/2020,Czech Republic,7755.0,245.0,3461.0
05/02/2020,Denmark,9605.0,475.0,7084.0
05/02/2020,Diamond Princess,712.0,13.0,645.0
05/02/2020,Djibouti,1112.0,2.0,686.0
05/02/2020,Dominica,16.0,0.0,13.0
05/02/2020,Dominican Republic,7578.0,326.0,1481.0
05/02/2020,Ecuador,27464.0,1371.0,2132.0
05/02/2020,Egypt,6193.0,415.0,1522.0
05/02/2020,El Salvador,446.0,11.0,141.0
05/02/2020,Equatorial Guinea,315.0,1.0,9.0
05/02/2020,Eritrea,39.0,0.0,26.0
05/02/2020,Estonia,1699.0,53.0,256.0
05/02/2020,Eswatini,108.0,1.0,12.0
05/02/2020,Ethiopia,133.0,3.0,69.0
05/02/2020,Fiji,18.0,0.0,14.0
05/02/2020,Finland,5176.0,220.0,3000.0
05/02/2020,France,168518.0,24763.0,50663.0
05/02/2020,Gabon,335.0,5.0,85.0
05/02/2020,Gambia,17.0,1.0,9.0
05/02/2020,Georgia,582.0,8.0,207.0
05/02/2020,Germany,164967.0,6812.0,129000.0
05/02/2020,Ghana,2169.0,18.0,229.0
05/02/2020,Greece,2620.0,143.0,1374.0
05/02/2020,Grenada,21.0,0.0,13.0
05/02/2020,Guatemala,688.0,17.0,72.0
05/02/2020,Guinea,1586.0,7.0,405.0
05/02/2020,Guinea-Bissau,257.0,1.0,19.0
05/02/2020,Guyana,82.0,9.0,22.0
05/02/2020,Haiti,85.0,8.0,10.0
05/02/2020,Holy See,11.0,0.0,2.0
05/02/2020,Honduras,1010.0,76.0,116.0
05/02/2020,Hong Kong,1039.0,4.0,864.0
05/02/2020,Hungary,2942.0,335.0,625.0
05/02/2020,Iceland,1798.0,10.0,1706.0
05/02/2020,India,39699.0,1323.0,10819.0
05/02/2020,Indonesia,10843.0,831.0,1665.0
05/02/2020,Iran,96448.0,6156.0,77350.0
05/02/2020,Iraq,2219.0,95.0,1473.0
05/02/2020,Ireland,21176.0,1286.0,13386.0
05/02/2020,Israel,16185.0,229.0,9593.0
05/02/2020,Italy,209328.0,28710.0,79914.0
05/02/2020,Ivory Coast,1362.0,15.0,622.0
05/02/2020,Jamaica,463.0,8.0,33.0
05/02/2020,Japan,14571.0,474.0,3205.0
05/02/2020,Jordan,460.0,9.0,367.0
05/02/2020,Kazakhstan,3857.0,25.0,985.0
05/02/2020,Kenya,435.0,22.0,152.0
05/02/2020,Kosovo,823.0,22.0,336.0
05/02/2020,Kuwait,4619.0,33.0,1703.0
05/02/2020,Kyrgyzstan,769.0,8.0,527.0
05/02/2020,Laos,19.0,0.0,9.0
05/02/2020,Latvia,871.0,16.0,348.0
05/02/2020,Lebanon,733.0,25.0,197.0
05/02/2020,Liberia,154.0,18.0,48.0
05/02/2020,Libya,63.0,3.0,22.0
05/02/2020,Liechtenstein,82.0,1.0,55.0
05/02/2020,Lithuania,1406.0,46.0,632.0
05/02/2020,Luxembourg,3812.0,92.0,3318.0
05/02/2020,MS Zaandam,9.0,2.0,0.0
05/02/2020,Macau,45.0,0.0,37.0
05/02/2020,Madagascar,135.0,0.0,97.0
05/02/2020,Mainland China,82875.0,4633.0,77685.0
05/02/2020,Malawi,38.0,3.0,9.0
05/02/2020,Malaysia,6176.0,103.0,4326.0
05/02/2020,Maldives,519.0,1.0,18.0
05/02/2020,Mali,544.0,26.0,206.0
05/02/2020,Malta,468.0,4.0,379.0
05/02/2020,Mauritania,8.0,1.0,6.0
05/02/2020,Mauritius,332.0,10.0,314.0
05/02/2020,Mexico,22088.0,2061.0,12377.0
05/02/2020,Moldova,4052.0,124.0,1334.0
05/02/2020,Monaco,95.0,4.0,78.0
05/02/2020,Mongolia,39.0,0.0,10.0
05/02/2020,Montenegro,322.0,8.0,245.0
05/02/2020,Morocco,4729.0,173.0,1256.0
05/02/2020,Mozambique,79.0,0.0,18.0
05/02/2020,Namibia,16.0,0.0,8.0
05/02/2020,Nepal,59.0,0.0,16.0
05/02/2020,Netherlands,40434.0,5003.0,138.0
05/02/2020,New Zealand,1487.0,20.0,1266.0
05/02/2020,Nicaragua,14.0,3.0,7.0
05/02/2020,Niger,736.0,35.0,507.0
05/02/2020,Nigeria,2388.0,85.0,351.0
05/02/2020,North Macedonia,1506.0,82.0,852.0
05/02/2020,Norway,7809.0,211.0,32.0
